,bar_id,bar_name,station_id,popularity,rating,price,review_count,total_counts,empty_slots,free_bikes,latitude,longitude,name
119,ixRdNNWfAX5hNAtrCLAscg,Alexandraplatz,00c210cb99cf9d1b923c1548938aee56,0.162084880651729,8.0,2.0,35.0,6.0,10,15,45.53519006163501,-73.61548215150833,Marché Jean-Talon (Casgrain / Shamrock)
120,hKX_7qaljBtpcEYp73Kzyw,Yïsst ,00c210cb99cf9d1b923c1548938aee56,0.1176940417055185,8.0,2.0,19.0,7.0,10,15,45.53519006163501,-73.61548215150833,Marché Jean-Talon (Casgrain / Shamrock)
121,OAVzNTyUKUyt1Am6r7Dyiw,Salon Miss Villeray,00c210cb99cf9d1b923c1548938aee56,0.2593659241714615,7.0,1.0,10.0,6.0,10,15,45.53519006163501,-73.61548215150833,Marché Jean-Talon (Casgrain / Shamrock)
122,knzc5-lsEpOlyDzrKUruFg,Brasserie Beaubien,00c210cb99cf9d1b923c1548938aee56,0.7354747419771495,8.0,1.0,2.0,5.0,10,15,45.53519006163501,-73.61548215150833,Marché Jean-Talon (Casgrain / Shamrock)
123,NG3TF5xwiF76S0N8SZ8xuQ,Bruno Sport Bar,00c210cb99cf9d1b923c1548938aee56,0.8519124365764048,9.0,1.0,10.0,6.0,10,15,45.53519006163501,-73.61548215150833,Marché Jean-Talon (Casgrain / Shamrock)
124,-Bus-TnZSfw20gnHHpwSlg,Restaurant El Chalateco,00c210cb99cf9d1b923c1548938aee56,0.1533454529570648,8.0,2.0,27.0,4.0,10,15,45.53519006163501,-73.61548215150833,Marché Jean-Talon (Casgrain / Shamrock)
125,cGNtSkENoYTEctN5AcFb9g,Le Jockey,00c210cb99cf9d1b923c1548938aee56,0.6984895728779247,8.0,1.0,9.0,5.0,10,15,45.53519006163501,-73.61548215150833,Marché Jean-Talon (Casgrain / Shamrock)
126,BdYEbF9z2IqaJ7R5bduxJw,Taverna,00c210cb99cf9d1b923c1548938aee56,0.0203431041639525,8.0,2.0,4.0,6.0,10,15,45.53519006163501,-73.61548215150833,Marché Jean-Talon (Casgrain / Shamrock)
127,ybBXNZeUkjE_wGFcaKmoLg,Melrose,00c210cb99cf9d1b923c1548938aee56,0.1311145436984853,7.0,1.0,8.0,3.0,10,15,45.53519006163501,-73.61548215150833,Marché Jean-Talon (Casgrain / Shamrock)
128,0YWjz8hyWHzeun1rjfszHg,Le Petit Buck,00c210cb99cf9d1b923c1548938aee56,0.4508994921137774,6.0,1.0,1.0,5.0,10,15,45.53519006163501,-73.61548215150833,Marché Jean-Talon (Casgrain / Shamrock)
129,25m6rM6hFw2CGADUjbYKXg,Pastaga,00c210cb99cf9d1b923c1548938aee56,0.4350676747691192,8.0,3.0,72.0,1.0,10,15,45.53519006163501,-73.61548215150833,Marché Jean-Talon (Casgrain / Shamrock)
130,5675d65b498ef5898f8b080b,Taverne Cobra,f9bb106633ce38eeec6728faed3155ad,0.9416457927451526,7.4,1.0,191.0,1.0,13,8,45.53330725719417,-73.62082242965698,Fabrik8 (Waverly / Jean-Talon)
131,4b15c25cf964a520dbb323e3,Miss Villeray,f9bb106633ce38eeec6728faed3155ad,0.9518080027403713,7.1,2.0,21.0,4.0,13,8,45.53330725719417,-73.62082242965698,Fabrik8 (Waverly / Jean-Talon)
132,qXmg2Y6c-Le7KAoL4apHfg,Nouveau Cafe Cozmos,f9bb106633ce38eeec6728faed3155ad,0.8293632039929301,9.0,2.0,4.0,5.0,13,8,45.53330725719417,-73.62082242965698,Fabrik8 (Waverly / Jean-Talon)
133,4b9ae085f964a520a7de35e3,Buvette Chez Simone,a32e2261fca6732a8f47eec9fef69017,0.944899983586318,9.0,2.0,118.0,6.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
134,58c8b974951e7d7e08bc6fd8,Darling,a32e2261fca6732a8f47eec9fef69017,0.9799039442791182,9.2,3.0,8.0,10.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
135,4b47fbe5f964a520b64526e3,Salon Daome,a32e2261fca6732a8f47eec9fef69017,0.4863088484018069,8.5,1.0,78.0,11.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
136,533de7ac498e9266dca655ff,Le Majestique,a32e2261fca6732a8f47eec9fef69017,0.976735390039036,9.0,2.0,204.0,10.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
137,4ad4c06bf964a5203df920e3,Brasserie Dieu du Ciel,a32e2261fca6732a8f47eec9fef69017,0.9624340776581244,9.1,2.0,112.0,8.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
138,4ad4c06bf964a5206df920e3,Casa del Popolo,a32e2261fca6732a8f47eec9fef69017,0.9515510929371214,8.2,2.0,60.0,9.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
139,4ae22438f964a5201e8b21e3,Réservoir,a32e2261fca6732a8f47eec9fef69017,0.9639898092444712,8.5,1.0,59.0,10.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
140,595eaff1f427de5e694c808c,Bar Suzanne,a32e2261fca6732a8f47eec9fef69017,0.9591085229827228,8.0,2.0,48.0,8.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
141,563d374ccd102a339a37edf2,Bar Henrietta,a32e2261fca6732a8f47eec9fef69017,0.9574314728781748,8.0,3.0,42.0,7.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
142,y3bZmHLDUULqgHc3UagHjw,Blue Dog,a32e2261fca6732a8f47eec9fef69017,0.0033836877744638,9.0,1.0,27.0,13.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
143,cLkyosdtcATTRTXX9EmHvg,North Star,a32e2261fca6732a8f47eec9fef69017,0.9508385564729136,9.0,2.0,30.0,12.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
144,0QX23jvjcpKTYM6kVJAjow,Barfly,a32e2261fca6732a8f47eec9fef69017,0.6371089341290126,8.0,1.0,41.0,11.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
145,Ipcdle852xIuI1L5kCYAvA,Les Torchés,a32e2261fca6732a8f47eec9fef69017,0.1951996262244645,8.0,2.0,36.0,12.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
146,p94oHG7K9BqcMVVOlkzhPg,larrys,a32e2261fca6732a8f47eec9fef69017,0.577169630874624,9.0,2.0,108.0,10.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
147,zrosikSitR0JcwqR-3nYOg,Le Bayou Bar,a32e2261fca6732a8f47eec9fef69017,0.0580988230689323,8.0,4.0,2.0,4.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
148,7q2GyT57Mg0QZGWW2g_SGg,Chez Serge,a32e2261fca6732a8f47eec9fef69017,0.0285797144180576,8.0,2.0,35.0,4.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
149,t_lzZWjLB5fcFzqB730VcA,Bar Kabinet,a32e2261fca6732a8f47eec9fef69017,0.3061829935509704,8.0,2.0,30.0,5.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
150,G0wnPbOROYiOn5kp9rTMfg,Datcha,a32e2261fca6732a8f47eec9fef69017,0.3188589049204002,7.0,3.0,20.0,4.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
151,W2xOWSsxBgZbeMmd3bVWTQ,Primetime Lounge,a32e2261fca6732a8f47eec9fef69017,0.7263019250445205,8.0,1.0,8.0,2.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
152,KHcqvfwkGv6k6KtLDcpogQ,Sparrow,a32e2261fca6732a8f47eec9fef69017,0.1390735171395201,8.0,2.0,208.0,9.0,17,15,45.51689731423111,-73.58910799026489,Parc Jeanne-Mance (du Mont-Royal / du Parc)
153,5372ed9f498e6f504d4fe05d,Bar le Mal Nécessaire,f332a5c6e3f7fc73096885d6efc0f829,0.9816666309847496,8.8,3.0,37.0,21.0,18,1,45.51586835126322,-73.56008380651474,St-Hubert / de Maisonneuve (sud)
154,4ad4c06af964a5200ff920e3,Sainte-Elisabeth,f332a5c6e3f7fc73096885d6efc0f829,0.972631969570461,8.0,2.0,205.0,4.0,18,1,45.51586835126322,-73.56008380651474,St-Hubert / de Maisonneuve (sud)
155,BCSofuQwu1VE8wjzDaQ3qQ,The Coldroom,f332a5c6e3f7fc73096885d6efc0f829,0.6463525617508723,9.0,2.0,242.0,21.0,18,1,45.51586835126322,-73.56008380651474,St-Hubert / de Maisonneuve (sud)
156,Od15y4U3Z8w5dRQJLKAjyg,Stereobar,f332a5c6e3f7fc73096885d6efc0f829,0.3380539857418978,5.0,3.0,6.0,7.0,18,1,45.51586835126322,-73.56008380651474,St-Hubert / de Maisonneuve (sud)
157,4cd21ce53e63721ed8c5a7cc,Bar Zoe Karaoke et Cocktails,0243c740e1d4fe272e0c414cdd900c7d,0.9857700514533244,7.6,2.0,151.0,4.0,8,10,45.55969734528566,-73.60145956277847,CHSLD Joseph-François-Perrault (St-Michel / Everett)
158,754658eea30844a566cf5f79,Bar Hélène,0243c740e1d4fe272e0c414cdd900c7d,0.4761680475568591,8.2,2.0,20.0,5.0,8,10,45.55969734528566,-73.60145956277847,CHSLD Joseph-François-Perrault (St-Michel / Everett)
159,34f21679eb114782ec3509a5,Beamers Bar,0243c740e1d4fe272e0c414cdd900c7d,0.0980610446238055,8.2,2.0,171.0,5.0,8,10,45.55969734528566,-73.60145956277847,CHSLD Joseph-François-Perrault (St-Michel / Everett)
160,1e132627230345ea96339611,Café Bar Brewski's,0243c740e1d4fe272e0c414cdd900c7d,0.7973053016192454,8.2,2.0,131.0,3.0,8,10,45.55969734528566,-73.60145956277847,CHSLD Joseph-François-Perrault (St-Michel / Everett)
161,04370f71f5954b42f7db79fb,Au Ptit Buck,0243c740e1d4fe272e0c414cdd900c7d,0.379976735390039,8.2,2.0,190.0,5.0,8,10,45.55969734528566,-73.60145956277847,CHSLD Joseph-François-Perrault (St-Michel / Everett)
162,528c47fc11d211233bdfb21b,Bar Excel,0243c740e1d4fe272e0c414cdd900c7d,0.9512014101493644,8.2,3.0,111.0,5.0,8,10,45.55969734528566,-73.60145956277847,CHSLD Joseph-François-Perrault (St-Michel / Everett)
163,68ede87884ff4255b8991866,Bar Zoe,0243c740e1d4fe272e0c414cdd900c7d,0.8996190724673447,8.2,2.0,29.0,4.0,8,10,45.55969734528566,-73.60145956277847,CHSLD Joseph-François-Perrault (St-Michel / Everett)
164,5KQrTh5gMQfZrA3yIlPrjw,Bar Zoé,0243c740e1d4fe272e0c414cdd900c7d,0.4633156703810852,8.0,1.0,12.0,4.0,8,10,45.55969734528566,-73.60145956277847,CHSLD Joseph-François-Perrault (St-Michel / Everett)
165,5282865f11d2a93492597e98,Empire Cafe,278e51e3bb2d95cf556a62edff8f95ec,0.475111862810165,8.2,1.0,221.0,3.0,8,10,45.55463653358596,-73.61255215771962,Parc Nicolas-Tillemont (des Érables / Villeray)
166,1a3471063dbb45eb49299f6d,Chez Momo,278e51e3bb2d95cf556a62edff8f95ec,0.8996190724673447,8.2,2.0,217.0,1.0,8,10,45.55463653358596,-73.61255215771962,Parc Nicolas-Tillemont (des Érables / Villeray)
167,e27e3493e6ad43b84b9dc022,Bar 1370,278e51e3bb2d95cf556a62edff8f95ec,0.8996190724673447,8.2,2.0,54.0,2.0,8,10,45.55463653358596,-73.61255215771962,Parc Nicolas-Tillemont (des Érables / Villeray)
168,5485fcbc498e2f5b907f32ab,Limite08,700cf042fd8763ec6c702d94d5b6689b,0.7328923048377544,8.2,2.0,37.0,2.0,10,15,45.55774990838239,-73.58380123972893,Collège de Rosemont (Beaubien / 15e avenue)
169,4ca67cbcb7106dcbb8a75ea5,Taverne La-Paz,700cf042fd8763ec6c702d94d5b6689b,0.4427769095177946,8.2,2.0,193.0,2.0,10,15,45.55774990838239,-73.58380123972893,Collège de Rosemont (Beaubien / 15e avenue)
170,57f7f9bbcd10b5d0637b4b5d,Ruelle des papillons,700cf042fd8763ec6c702d94d5b6689b,0.1802507725135056,8.2,3.0,206.0,3.0,10,15,45.55774990838239,-73.58380123972893,Collège de Rosemont (Beaubien / 15e avenue)
171,63268d3977e6454897dab7e3,Le Grand Lionel,700cf042fd8763ec6c702d94d5b6689b,0.8996190724673447,8.2,2.0,214.0,3.0,10,15,45.55774990838239,-73.58380123972893,Collège de Rosemont (Beaubien / 15e avenue)
172,Rk7M8uRtPsGu-zjDyElGwg,Beaubien Deli,700cf042fd8763ec6c702d94d5b6689b,0.4017697203889439,8.0,2.0,8.0,3.0,10,15,45.55774990838239,-73.58380123972893,Collège de Rosemont (Beaubien / 15e avenue)
173,561ea014498e1dcaa9772c8a,Boswell Brasserie Artisanale,82cc3be4d76f16ca475536a6e07461c5,0.97502265801737,8.3,2.0,163.0,7.0,11,7,45.54365380040509,-73.55942063033581,Préfontaine / Marcel-Pépin
174,i4Ufr_LWzHiLmeKYkrR7Gw,Le Verre Bouteille,82cc3be4d76f16ca475536a6e07461c5,0.2606263468152145,8.0,2.0,8.0,7.0,11,7,45.54365380040509,-73.55942063033581,Préfontaine / Marcel-Pépin
175,4bf9ff125efe2d7fe5216d34,Bar Davidson,0f8246e77098962beaa5e48211a7cff8,0.9615777116472912,6.0,1.0,1.0,4.0,4,6,45.54710313981358,-73.54892447590828,de Chambly / de Rouen
176,4e0279ac483bb38cf0effa93,Bar St Vincent,0f8246e77098962beaa5e48211a7cff8,0.908326018540324,8.2,2.0,39.0,4.0,4,6,45.54710313981358,-73.54892447590828,de Chambly / de Rouen
177,5ac0419d4c954c34ab44ee4b,Blockhaus,0f8246e77098962beaa5e48211a7cff8,0.981623812684208,8.2,3.0,116.0,4.0,4,6,45.54710313981358,-73.54892447590828,de Chambly / de Rouen
178,4c3751b70a71c9b614973ec9,Brasserie des Patriotes,0f8246e77098962beaa5e48211a7cff8,0.9607427547867292,7.0,1.0,3.0,3.0,4,6,45.54710313981358,-73.54892447590828,de Chambly / de Rouen
179,qT2eHJQdff2-3gflfY1Xog,Davidson Taverne,0f8246e77098962beaa5e48211a7cff8,0.0459831495124519,8.0,1.0,1.0,5.0,4,6,45.54710313981358,-73.54892447590828,de Chambly / de Rouen
180,543745e9498e0d5e64dd929a,Ping Pong Club,c8aba35f90d2eeada8a20ea7915c943a,0.9569319260385222,8.0,2.0,36.0,5.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
181,530d54f0498e3559bf75e043,Bishop & Bagg,c8aba35f90d2eeada8a20ea7915c943a,0.955968514276335,8.6,2.0,167.0,6.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
182,540314f8498e97602cef55ba,Isle de Garde,c8aba35f90d2eeada8a20ea7915c943a,0.97061237306158,9.1,3.0,139.0,4.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
183,4ad4c06af964a520faf820e3,Whisky Café,c8aba35f90d2eeada8a20ea7915c943a,0.8980139444932097,8.0,3.0,37.0,4.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
184,4b1f4cecf964a520512524e3,Nacho Libre,c8aba35f90d2eeada8a20ea7915c943a,0.9636686719904088,7.8,2.0,83.0,4.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
185,4ccaf5c7c9b846885faab2c3,Bar Waverly,c8aba35f90d2eeada8a20ea7915c943a,0.9615634388804442,7.4,1.0,215.0,4.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
186,4ae3af79f964a520249821e3,Bar Tapas Taza Flores,c8aba35f90d2eeada8a20ea7915c943a,0.9264310232860192,7.8,3.0,60.0,3.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
187,500a199de4b0114578789f65,The Emerald,c8aba35f90d2eeada8a20ea7915c943a,0.9233052873464784,7.7,3.0,152.0,2.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
188,IW0b-1EyRvwi8OVsN_dPew,Snowbird Tiki Bar,c8aba35f90d2eeada8a20ea7915c943a,0.1881346942810245,7.0,3.0,36.0,7.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
189,aY4hxuMJCJzXjlQ_HloFXw,Waverly,c8aba35f90d2eeada8a20ea7915c943a,0.9703487302408316,7.0,2.0,54.0,6.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
190,2vYRUAonMg9HBUDs30NL8g,Pub Bishop & Bagg,c8aba35f90d2eeada8a20ea7915c943a,0.2303329181578935,8.0,2.0,91.0,7.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
191,Uo9OOFVZjKQR2Rm0XXA98A,L'Gros Luxe Mile End,c8aba35f90d2eeada8a20ea7915c943a,0.590342343238384,8.0,2.0,84.0,4.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
192,wMbi9wthv6GXtCKPJAtZAQ,Taverne la Remise,c8aba35f90d2eeada8a20ea7915c943a,0.0545345880745471,6.0,1.0,7.0,6.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
193,Sjj8ZEvBZdjDYMJH7nBZmw,Mezcaleros,c8aba35f90d2eeada8a20ea7915c943a,0.2613108054639717,7.0,1.0,17.0,3.0,8,12,45.529668174024685,-73.60166944563389,de Gaspé / Marmier
194,5d125be07140700023cc5b8c,Bières Jukebox,0d4d6ab1ff41bf892ecbb0e09a8e2f40,0.8779036160054807,8.2,2.0,29.0,4.0,23,2,45.55970526805903,-73.55155438184738,La Tour de Montréal (Pierre-de-Coubertin / Bennett)
195,D37qORFp1NSZqsAOVlagyQ,Madisons New York Bar & Grill,0d4d6ab1ff41bf892ecbb0e09a8e2f40,0.8210515916173656,6.0,2.0,36.0,3.0,23,2,45.55970526805903,-73.55155438184738,La Tour de Montréal (Pierre-de-Coubertin / Bennett)
196,52647dcd498e25e8a0faceb5,MaBrasserie,e335f2f5ad674c200bb9795ee863749c,0.965759632333526,9.0,2.0,48.0,5.0,10,7,45.53946063965585,-73.57605636119843,Messier / St-Joseph
197,4d0bf0f25ce054814e8425dc,La Distillerie No 3,e335f2f5ad674c200bb9795ee863749c,0.9546696924932384,8.2,2.0,179.0,4.0,10,7,45.53946063965585,-73.57605636119843,Messier / St-Joseph
198,4e8230b4f5b91d2e46d64910,Quai No.4,e335f2f5ad674c200bb9795ee863749c,0.9562682423801266,8.0,3.0,123.0,3.0,10,7,45.53946063965585,-73.57605636119843,Messier / St-Joseph
199,4ae3ea74f964a520979921e3,Verre Bouteille,e335f2f5ad674c200bb9795ee863749c,0.9658952236185746,6.9,1.0,26.0,4.0,10,7,45.53946063965585,-73.57605636119843,Messier / St-Joseph
200,4b27e67ff964a520ee8b24e3,Bar Lounge Lobby,e335f2f5ad674c200bb9795ee863749c,0.9181100002140916,6.4,3.0,21.0,2.0,10,7,45.53946063965585,-73.57605636119843,Messier / St-Joseph
201,4b0a1766f964a520b52123e3,La Porte Rouge,e335f2f5ad674c200bb9795ee863749c,0.9208146895316393,6.3,2.0,215.0,4.0,10,7,45.53946063965585,-73.57605636119843,Messier / St-Joseph
202,bygF2VFxleQqEVLfsh4gDg,La Distillerie No.3,e335f2f5ad674c200bb9795ee863749c,0.2189939487703159,8.0,2.0,17.0,5.0,10,7,45.53946063965585,-73.57605636119843,Messier / St-Joseph
203,QX8ry6q2K0cQUprakDBVDg,Le Rosemont,e335f2f5ad674c200bb9795ee863749c,0.9371491918929092,8.0,2.0,12.0,7.0,10,7,45.53946063965585,-73.57605636119843,Messier / St-Joseph
204,uP7ojXytz8q7YZbQLNibow,Lobby Bar,e335f2f5ad674c200bb9795ee863749c,0.1005816686952849,6.0,2.0,9.0,5.0,10,7,45.53946063965585,-73.57605636119843,Messier / St-Joseph
205,55777789498e80fb292f9b8a,Pub BreWskey,30efd061ab22a0caa3dc67f5e027154e,0.9912079756221144,8.9,1.0,186.0,7.0,12,16,45.5121682576952,-73.55481594800949,Square Viger (Berri / Viger)
206,57e2f1e3498ea815291bae31,Cold Room,30efd061ab22a0caa3dc67f5e027154e,0.9576598371477304,8.7,3.0,180.0,9.0,12,16,45.5121682576952,-73.55481594800949,Square Viger (Berri / Viger)
207,595eb9036cf01a44b31964c5,Perché,30efd061ab22a0caa3dc67f5e027154e,0.9697274615170524,8.3,2.0,63.0,7.0,12,16,45.5121682576952,-73.55481594800949,Square Viger (Berri / Viger)
208,4bdf009389ca76b0cfab5d5e,Terrasse Place d'Armes,30efd061ab22a0caa3dc67f5e027154e,0.9753223861211616,7.0,3.0,68.0,17.0,12,16,45.5121682576952,-73.55481594800949,Square Viger (Berri / Viger)
209,4ad4c06bf964a5204cf920e3,Modavie,30efd061ab22a0caa3dc67f5e027154e,0.9911294754044544,8.5,2.0,185.0,12.0,12,16,45.5121682576952,-73.55481594800949,Square Viger (Berri / Viger)
210,5c9583a2123a19002cd832f8,Pub Wolf & Workman,30efd061ab22a0caa3dc67f5e027154e,0.9745017020274466,8.8,2.0,86.0,16.0,12,16,45.5121682576952,-73.55481594800949,Square Viger (Berri / Viger)
211,9rT_Zr_A2qYmLaHpSi6eqw,Maison Saint-Paul,30efd061ab22a0caa3dc67f5e027154e,0.4528452045268663,9.0,3.0,100.0,13.0,12,16,45.5121682576952,-73.55481594800949,Square Viger (Berri / Viger)
212,agYLB665pM7rYjHveAlK8Q,Wolf & Workman,30efd061ab22a0caa3dc67f5e027154e,0.766115381474204,9.0,2.0,120.0,21.0,12,16,45.5121682576952,-73.55481594800949,Square Viger (Berri / Viger)
213,5NRLnaFBxO4V7bN5ENaefA,Terrasse William Gray,30efd061ab22a0caa3dc67f5e027154e,0.8609320364109544,7.0,3.0,60.0,8.0,12,16,45.5121682576952,-73.55481594800949,Square Viger (Berri / Viger)
214,lAXvPp580Puo-BPlbE_o1g,Les 3 Brasseurs,30efd061ab22a0caa3dc67f5e027154e,0.8304625046220732,7.0,2.0,224.0,19.0,12,16,45.5121682576952,-73.55481594800949,Square Viger (Berri / Viger)
215,511d7d4be4b0ae5fffd73e82,Rebel Brasserie Urbaine,76d6ac391db2e789d1696e32fccf92f6,0.8936393414545377,8.1,3.0,31.0,6.0,34,1,45.526991277453526,-73.55821162462234,Dorion / Ontario
216,4b6cdd27f964a520035a2ce3,Bar l'aigle Noir,76d6ac391db2e789d1696e32fccf92f6,0.9849279582093386,7.9,2.0,179.0,5.0,34,1,45.526991277453526,-73.55821162462234,Dorion / Ontario
217,4b4e66d8f964a5206bec26e3,Bar le Stud,76d6ac391db2e789d1696e32fccf92f6,0.993470209167398,7.5,2.0,39.0,6.0,34,1,45.526991277453526,-73.55821162462234,Dorion / Ontario
218,5c79a3fc66fc65002c413d1b,Bistro Tendresse,76d6ac391db2e789d1696e32fccf92f6,0.9561112419448072,7.8,3.0,106.0,4.0,34,1,45.526991277453526,-73.55821162462234,Dorion / Ontario
219,4b186576f964a52017d223e3,Le National,76d6ac391db2e789d1696e32fccf92f6,0.9417028838125416,7.6,2.0,171.0,3.0,34,1,45.526991277453526,-73.55821162462234,Dorion / Ontario
220,4fa9c7f9e4b096d4709e4294,Bar Stock&Lounge,76d6ac391db2e789d1696e32fccf92f6,0.9770708000599456,7.4,2.0,119.0,2.0,34,1,45.526991277453526,-73.55821162462234,Dorion / Ontario
221,595efe0c112c6c7093f64ef6,District Video Lounge,76d6ac391db2e789d1696e32fccf92f6,0.9774418919979732,7.3,3.0,152.0,5.0,34,1,45.526991277453526,-73.55821162462234,Dorion / Ontario
222,UBu451W5-yxYQenrdkOKIQ,Le Stud,76d6ac391db2e789d1696e32fccf92f6,0.4388279271449369,7.0,2.0,28.0,7.0,34,1,45.526991277453526,-73.55821162462234,Dorion / Ontario
223,98xak1WOfnQVdVsulJLqPg,Bar Aigle Noir,76d6ac391db2e789d1696e32fccf92f6,0.4195975156549029,6.0,3.0,18.0,7.0,34,1,45.526991277453526,-73.55821162462234,Dorion / Ontario
224,Gg_e8CqCLGo-CmqgCOL5FQ,Macbar et Fromage,76d6ac391db2e789d1696e32fccf92f6,0.8439458512003404,8.0,2.0,44.0,6.0,34,1,45.526991277453526,-73.55821162462234,Dorion / Ontario
225,-iQdfdTpXa3Y-WC5OJGTfw,Saloon Bistro Bar,76d6ac391db2e789d1696e32fccf92f6,0.2415805928913678,7.0,2.0,95.0,6.0,34,1,45.526991277453526,-73.55821162462234,Dorion / Ontario
226,GmAk-gqWLn9KzskFt2cCIQ,Lounge l'Un et l'Autre,76d6ac391db2e789d1696e32fccf92f6,0.775878004878895,7.0,2.0,2.0,5.0,34,1,45.526991277453526,-73.55821162462234,Dorion / Ontario
227,57dafea0498e5359faf5f11f,Tiradito,cecb49c91023c7469470569da814659e,0.9509516367295382,8.0,2.0,150.0,20.0,11,8,45.50206,-73.56295,Square Victoria (Viger / du Square-Victoria)
228,59622257531593143d4e0ff9,Nacarat,cecb49c91023c7469470569da814659e,0.9825586789127008,8.0,3.0,28.0,25.0,11,8,45.50206,-73.56295,Square Victoria (Viger / du Square-Victoria)
229,550bd362498e0e9050efe954,Escondite,cecb49c91023c7469470569da814659e,0.9734026989802108,8.0,2.0,247.0,43.0,11,8,45.50206,-73.56295,Square Victoria (Viger / du Square-Victoria)
230,4b0435bcf964a520215222e3,Nyks Bistro Pub,cecb49c91023c7469470569da814659e,0.992235614835114,8.8,2.0,38.0,22.0,11,8,45.50206,-73.56295,Square Victoria (Viger / du Square-Victoria)
231,556467ea498e21a8004aabc5,Tommy,cecb49c91023c7469470569da814659e,0.9809387198755416,8.4,1.0,49.0,15.0,11,8,45.50206,-73.56295,Square Victoria (Viger / du Square-Victoria)
232,583677b7288b6a0d9c6b399f,Bord'Elle,cecb49c91023c7469470569da814659e,0.974730066297002,7.8,3.0,148.0,4.0,11,8,45.50206,-73.56295,Square Victoria (Viger / du Square-Victoria)
233,Q2SjioubbDH3p5GN2f-fZg,Botero,cecb49c91023c7469470569da814659e,0.4668520606721529,9.0,2.0,2.0,16.0,11,8,45.50206,-73.56295,Square Victoria (Viger / du Square-Victoria)
234,E-HDevNTu_UIKIx8MA_RMA,NYK'S,cecb49c91023c7469470569da814659e,0.657889516143223,8.0,2.0,188.0,29.0,11,8,45.50206,-73.56295,Square Victoria (Viger / du Square-Victoria)
235,hhoF0oNZaSY-G4a6jkNpDg,La Voûte,cecb49c91023c7469470569da814659e,0.772185173991366,8.0,4.0,34.0,13.0,11,8,45.50206,-73.56295,Square Victoria (Viger / du Square-Victoria)
236,t2Eg5QRgLg9DWUeMe_Duhg,Sarah B.,cecb49c91023c7469470569da814659e,0.8350855052977464,8.0,2.0,28.0,14.0,11,8,45.50206,-73.56295,Square Victoria (Viger / du Square-Victoria)
237,-hCG6fsmBbUxLkvBkCyuiw,Le Confessionnal,cecb49c91023c7469470569da814659e,0.1386168364254226,6.0,2.0,18.0,12.0,11,8,45.50206,-73.56295,Square Victoria (Viger / du Square-Victoria)
238,eLajoeeUpG6gZuICUQNMVw,Gokudo,cecb49c91023c7469470569da814659e,0.4764322385476874,9.0,2.0,62.0,27.0,11,8,45.50206,-73.56295,Square Victoria (Viger / du Square-Victoria)
