,fsq_id,distance,name,popularity,price,rating,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.country,location.cross_street,location.formatted_address,location.locality,location.postcode,location.region,geocodes.drop_off.latitude,geocodes.drop_off.longitude,station_id,location.address_extended,geocodes.front_door.latitude,geocodes.front_door.longitude
217,556467ea498e21a8004aabc5,474.0,Tommy,0.9809387198755416,1.0,8.4,45.503713,-73.557373,45.503713,-73.557373,200 Notre-Dame Rue O,CA,coin Saint-François Xavier,"200 Notre-Dame Rue O (coin Saint-François Xavier), Montréal QC H2Y 1T3",Montréal,H2Y 1T3,QC,45.503811,-73.557508,cecb49c91023c7469470569da814659e,,,
218,5c9583a2123a19002cd832f8,663.0,Pub Wolf & Workman,0.9745017020274466,,8.8,45.503875,-73.554957,45.503875,-73.554957,139 Saint-Paul Rue O,CA,,"139 Saint-Paul Rue O, Montréal QC H2Y 1Z5",Montréal,H2Y 1Z5,QC,45.503793,-73.554754,cecb49c91023c7469470569da814659e,,,
219,5372ed9f498e6f504d4fe05d,732.0,Bar le Mal Nécessaire,0.9816666309847496,3.0,8.8,45.508519,-73.561303,45.508519,-73.561303,1106B Saint Laurent Blvd,CA,coin René-Lévesque,"1106B Saint Laurent Blvd (coin René-Lévesque), Montréal QC H2Z 1J5",Montréal,H2Z 1J5,QC,,,cecb49c91023c7469470569da814659e,,,
220,583677b7288b6a0d9c6b399f,238.0,Bord'Elle,0.974730066297002,3.0,7.8,45.501963,-73.559642,45.501963,-73.559642,390 Saint-Jacques Rue,CA,,"390 Saint-Jacques Rue, Montréal QC H2Y 1S1",Montréal,H2Y 1S1,QC,45.502066,-73.559783,cecb49c91023c7469470569da814659e,,,
221,56ec4544498e27e294330c2b,920.0,Cadet,0.9811314022279788,,9.5,45.510388,-73.564365,45.510388,-73.564365,1431 Saint-Laurent Blvd,CA,entre De Maisonneuve & Ste-Catherine,"1431 Saint-Laurent Blvd (entre De Maisonneuve & Ste-Catherine), Montréal QC H2X 2S8",Montréal,H2X 2S8,QC,45.510179,-73.564462,cecb49c91023c7469470569da814659e,,,
222,556902a1498e618f7c287e74,55.0,Soubois,0.9849850492767276,,8.5,45.500634,-73.574708,45.500634,-73.574708,1106 Blvd de Maisonneuve Ouest,CA,entre Peel & Stanley,"1106 Blvd de Maisonneuve Ouest (entre Peel & Stanley), Montréal QC H3A 1M7",Montréal,H3A 1M7,QC,45.500773,-73.574825,69f583a85e1a83b443c203b781bfc0c9,,,
223,5928b8f482a7501cafce9f60,137.0,Bar George,0.977284891562654,3.0,8.5,45.499081,-73.575675,45.499081,-73.575675,1440 Drummond Rue,CA,,"1440 Drummond Rue, Montréal QC H3G 1V9",Montréal,H3G 1V9,QC,,,69f583a85e1a83b443c203b781bfc0c9,,,
224,567aba8e498e6b5bdd0ad844,240.0,Bar Cloakroom,0.9756506597586476,3.0,8.6,45.499551,-73.577675,45.499551,-73.577675,2175 rue de la Montagne,CA,,"2175 rue de la Montagne, Montréal QC H3G 1Z8",Montréal,H3G 1Z8,QC,,,69f583a85e1a83b443c203b781bfc0c9,# 100,,
225,59622257531593143d4e0ff9,536.0,Nacarat,0.9825586789127008,3.0,8.9,45.500712,-73.568076,45.500712,-73.568076,900 René-Lévesque O,CA,,"900 René-Lévesque O, Montréal QC H3B 4A5",Montréal,H3B 4A5,QC,45.500874,-73.568252,69f583a85e1a83b443c203b781bfc0c9,,,
226,4b08d25cf964a520a41223e3,373.0,Ye Olde Orchard Pub & Grill,0.9777987111691536,2.0,8.3,45.497252,-73.573437,45.497252,-73.573437,1189 Rue de la Montagne,CA,at René-Levesque,"1189 Rue de la Montagne (at René-Levesque), Montréal QC H3G 1Z2",Montréal,H3G 1Z2,QC,45.497148,-73.573487,69f583a85e1a83b443c203b781bfc0c9,,,
227,59e7e809ccad6b7e88c57340,318.0,Escondite,0.9645892654520544,1.0,8.1,45.497885,-73.573022,45.497885,-73.573022,1224 Drummond Rue,CA,René-Lévesque,"1224 Drummond Rue (René-Lévesque), Montréal QC H3G 1V7",Montréal,H3G 1V7,QC,45.498009,-73.572962,69f583a85e1a83b443c203b781bfc0c9,,,
228,53701414498ec249d96976cc,336.0,Brass Door,0.9632333526015686,1.0,8.0,45.498683,-73.578471,45.498683,-73.578471,2171 Crescent Rue,CA,,"2171 Crescent Rue, Montréal QC H3G 2C1",Montréal,H3G 2C1,QC,,,69f583a85e1a83b443c203b781bfc0c9,,,
229,550bd362498e0e9050efe954,632.0,Escondite,0.9734026989802108,2.0,8.7,45.502931,-73.567905,45.502931,-73.567905,1206 Union Ave,CA,entre Cathcart & René-Lévesque,"1206 Union Ave (entre Cathcart & René-Lévesque), Montréal QC H3B 3C4",Montréal,H3B 3C4,QC,,,69f583a85e1a83b443c203b781bfc0c9,,,
230,4ad4c06bf964a52024f920e3,553.0,Upstairs Jazz Bar & Grill,0.9832152261876728,,8.4,45.495318,-73.576329,45.495318,-73.576329,1254 MacKay Rue,CA,,"1254 MacKay Rue, Montréal QC H3G 2H4",Montréal,H3G 2H4,QC,45.495464,-73.576261,69f583a85e1a83b443c203b781bfc0c9,,,
231,56453da5498e11179bd146d7,451.0,C'Cho-Colat,0.9745587930948354,1.0,8.1,45.496356,-73.575588,45.496356,-73.575588,1255 Bishop Rue,CA,,"1255 Bishop Rue, Montréal QC H3G 2E2",Montréal,H3G 2E2,QC,45.496227,-73.57565,69f583a85e1a83b443c203b781bfc0c9,,,
232,4bdf009389ca76b0cfab5d5e,195.0,Terrasse Place d'Armes,0.9753223861211616,3.0,8.8,45.505472,-73.557477,45.505472,-73.557477,701 Cote de la Pl d'Armes 8th Floor,CA,St-Jacques,"701 Cote de la Pl d'Armes 8th Floor (St-Jacques), Montréal QC H2Y 2X6",Montréal,H2Y 2X6,QC,,,7efdfc0229daac74cfa58a8a39d13ac2,# 8,,
233,5372ed9f498e6f504d4fe05d,274.0,Bar le Mal Nécessaire,0.9816666309847496,3.0,8.8,45.508519,-73.561303,45.508519,-73.561303,1106B Saint Laurent Blvd,CA,coin René-Lévesque,"1106B Saint Laurent Blvd (coin René-Lévesque), Montréal QC H2Z 1J5",Montréal,H2Z 1J5,QC,,,7efdfc0229daac74cfa58a8a39d13ac2,,,
234,57dafea0498e5359faf5f11f,351.0,Tiradito,0.9509516367295382,2.0,8.6,45.504444,-73.563353,45.504444,-73.563353,1076 Rue de Bleury,CA,entre René-Lévesque & De la Gauchetière,"1076 Rue de Bleury (entre René-Lévesque & De la Gauchetière), Montréal QC H2Z 1N2",Montréal,H2Z 1N2,QC,45.504564,-73.563295,7efdfc0229daac74cfa58a8a39d13ac2,,,
235,556467ea498e21a8004aabc5,335.0,Tommy,0.9809387198755416,1.0,8.4,45.503713,-73.557373,45.503713,-73.557373,200 Notre-Dame Rue O,CA,coin Saint-François Xavier,"200 Notre-Dame Rue O (coin Saint-François Xavier), Montréal QC H2Y 1T3",Montréal,H2Y 1T3,QC,45.503811,-73.557508,7efdfc0229daac74cfa58a8a39d13ac2,,,
236,56ec4544498e27e294330c2b,581.0,Cadet,0.9811314022279788,,9.5,45.510388,-73.564365,45.510388,-73.564365,1431 Saint-Laurent Blvd,CA,entre De Maisonneuve & Ste-Catherine,"1431 Saint-Laurent Blvd (entre De Maisonneuve & Ste-Catherine), Montréal QC H2X 2S8",Montréal,H2X 2S8,QC,45.510179,-73.564462,7efdfc0229daac74cfa58a8a39d13ac2,,,
237,5c9583a2123a19002cd832f8,484.0,Pub Wolf & Workman,0.9745017020274466,,8.8,45.503875,-73.554957,45.503875,-73.554957,139 Saint-Paul Rue O,CA,,"139 Saint-Paul Rue O, Montréal QC H2Y 1Z5",Montréal,H2Y 1Z5,QC,45.503793,-73.554754,7efdfc0229daac74cfa58a8a39d13ac2,,,
238,4b0435bcf964a520215222e3,522.0,Nyks Bistro Pub,0.992235614835114,2.0,8.8,45.506024,-73.566648,45.506024,-73.566648,1250 Rue de Bleury,CA,at Sainte-Catherine,"1250 Rue de Bleury (at Sainte-Catherine), Montréal QC H3B 2W4",Montréal,H3B 2W4,QC,,,7efdfc0229daac74cfa58a8a39d13ac2,,,
239,4ad4c06bf964a5204cf920e3,460.0,Modavie,0.9911294754044544,2.0,8.5,45.505484,-73.554039,45.505484,-73.554039,1 Saint-Paul Rue O,CA,St-Laurent,"1 Saint-Paul Rue O (St-Laurent), Montréal QC H2Y 1Y6",Montréal,H2Y 1Y6,QC,,,7efdfc0229daac74cfa58a8a39d13ac2,,,
240,57e2f1e3498ea815291bae31,523.0,Cold Room,0.9576598371477304,3.0,8.7,45.507097,-73.552928,45.507097,-73.552928,155 Saint-Paul Rue E,CA,,"155 Saint-Paul Rue E, Montréal QC H2Y 1G8",Montréal,H2Y 1G8,QC,45.507018,-73.55278,7efdfc0229daac74cfa58a8a39d13ac2,,,
241,57fffed138fa0da136f2a8e3,466.0,La Cage,0.99533280524096,1.0,8.4,45.507661,-73.564375,45.507661,-73.564375,150 St Catherine Rue W,CA,,"150 St Catherine Rue W, Montréal QC H2X 3Y2",Montréal,H2X 3Y2,QC,,,7efdfc0229daac74cfa58a8a39d13ac2,Room 201C,,
242,4ae4d07df964a520669e21e3,37.0,Benelux,0.9899876540566772,1.0,8.5,45.509571,-73.571023,45.509571,-73.571023,245 Sherbrooke Rue O,CA,coin Jeanne-Mance,"245 Sherbrooke Rue O (coin Jeanne-Mance), Montréal QC H2X 1X7",Montréal,H2X 1X7,QC,45.509464,-73.57076,650b371db12a750bd2db8da8ecfa0890,,,
243,4ae0e7f9f964a520928321e3,98.0,Pullman,0.969534779164615,2.0,8.6,45.508586,-73.572008,45.508586,-73.572008,3424 Ave du Parc,CA,coin Sherbrooke Ouest,"3424 Ave du Parc (coin Sherbrooke Ouest), Montréal QC H2X 2H5",Montréal,H2X 2H5,QC,,,650b371db12a750bd2db8da8ecfa0890,,,
244,56ec4544498e27e294330c2b,512.0,Cadet,0.9811314022279788,,9.5,45.510388,-73.564365,45.510388,-73.564365,1431 Saint-Laurent Blvd,CA,entre De Maisonneuve & Ste-Catherine,"1431 Saint-Laurent Blvd (entre De Maisonneuve & Ste-Catherine), Montréal QC H2X 2S8",Montréal,H2X 2S8,QC,45.510179,-73.564462,650b371db12a750bd2db8da8ecfa0890,,,
245,4b0435bcf964a520215222e3,488.0,Nyks Bistro Pub,0.992235614835114,2.0,8.8,45.506024,-73.566648,45.506024,-73.566648,1250 Rue de Bleury,CA,at Sainte-Catherine,"1250 Rue de Bleury (at Sainte-Catherine), Montréal QC H3B 2W4",Montréal,H3B 2W4,QC,,,650b371db12a750bd2db8da8ecfa0890,,,
246,57fffed138fa0da136f2a8e3,477.0,La Cage,0.99533280524096,1.0,8.4,45.507661,-73.564375,45.507661,-73.564375,150 St Catherine Rue W,CA,,"150 St Catherine Rue W, Montréal QC H2X 3Y2",Montréal,H2X 3Y2,QC,,,650b371db12a750bd2db8da8ecfa0890,Room 201C,,
247,4b6e6475f964a52081bb2ce3,452.0,McKibbin's Irish Pub,0.9877182841279696,2.0,8.2,45.51343,-73.571243,45.51343,-73.571243,3515 Saint-Laurent Blvd,CA,entre Sherbrooke & Prince-Arthur,"3515 Saint-Laurent Blvd (entre Sherbrooke & Prince-Arthur), Montréal QC H2X 2T6",Montréal,H2X 2T6,QC,,,650b371db12a750bd2db8da8ecfa0890,,,
248,5372ed9f498e6f504d4fe05d,767.0,Bar le Mal Nécessaire,0.9816666309847496,3.0,8.8,45.508519,-73.561303,45.508519,-73.561303,1106B Saint Laurent Blvd,CA,coin René-Lévesque,"1106B Saint Laurent Blvd (coin René-Lévesque), Montréal QC H2Z 1J5",Montréal,H2Z 1J5,QC,,,650b371db12a750bd2db8da8ecfa0890,,,
249,52d731d011d2a0079c930734,494.0,Biiru,0.96940632426299,2.0,8.2,45.504963,-73.568551,45.504963,-73.568551,1433 City Councillors Rue,CA,city councillors,"1433 City Councillors Rue (city councillors), Montréal QC H3A 2E4",Montréal,H3A 2E4,QC,45.504855,-73.568605,650b371db12a750bd2db8da8ecfa0890,,,
250,550bd362498e0e9050efe954,735.0,Escondite,0.9734026989802108,2.0,8.7,45.502931,-73.567905,45.502931,-73.567905,1206 Union Ave,CA,entre Cathcart & René-Lévesque,"1206 Union Ave (entre Cathcart & René-Lévesque), Montréal QC H3B 3C4",Montréal,H3B 3C4,QC,,,650b371db12a750bd2db8da8ecfa0890,,,
251,57dafea0498e5359faf5f11f,793.0,Tiradito,0.9509516367295382,2.0,8.6,45.504444,-73.563353,45.504444,-73.563353,1076 Rue de Bleury,CA,entre René-Lévesque & De la Gauchetière,"1076 Rue de Bleury (entre René-Lévesque & De la Gauchetière), Montréal QC H2Z 1N2",Montréal,H2Z 1N2,QC,45.504564,-73.563295,650b371db12a750bd2db8da8ecfa0890,,,
252,4ad4c06bf964a5203df920e3,724.0,Brasserie Dieu du Ciel,0.9624340776581244,2.0,9.1,45.522693,-73.593389,45.522693,-73.593389,29 Laurier Ave O,CA,coin Saint-Laurent,"29 Laurier Ave O (coin Saint-Laurent), Montréal QC H2T 2N2",Montréal,H2T 2N2,QC,,,1013ec013026d8e51b4e126c5c72c5c8,coin Saint-Laurent,,
253,4ad4c06bf964a52090f920e3,500.0,Bily Kun,0.956589379634189,2.0,8.3,45.523413,-73.58319,45.523413,-73.58319,354 Ave du Mont-Royal Est,CA,entre Drolet & St-Denis,"354 Ave du Mont-Royal Est (entre Drolet & St-Denis), Montréal QC H2T 1P9",Montréal,H2T 1P9,QC,,,1013ec013026d8e51b4e126c5c72c5c8,,,
254,58c8b974951e7d7e08bc6fd8,938.0,Darling,0.9799039442791182,3.0,9.2,45.518909,-73.583965,45.518909,-73.583965,4328 Saint-Laurent Blvd,CA,Marie-Anne,"4328 Saint-Laurent Blvd (Marie-Anne), Montréal QC H2W 1Z3",Montréal,H2W 1Z3,QC,45.519024,-73.583915,1013ec013026d8e51b4e126c5c72c5c8,,,
255,4b47fbe5f964a520b64526e3,800.0,Salon Daome,0.4863088484018069,1.0,8.5,45.521611,-73.585215,45.521611,-73.585215,141 Ave du Mont-Royal Est,CA,,"141 Ave du Mont-Royal Est, Montréal QC H2T 1N9",Montréal,H2T 1N9,QC,,,1013ec013026d8e51b4e126c5c72c5c8,,,
256,4ad4c06bf964a5206df920e3,640.0,Casa del Popolo,0.9515510929371214,2.0,8.2,45.522295,-73.590663,45.522295,-73.590663,4873 Saint-Laurent Blvd,CA,entre Villeneuve & St-Joseph,"4873 Saint-Laurent Blvd (entre Villeneuve & St-Joseph), Montréal QC H2T 1R6",Montréal,H2T 1R6,QC,,,1013ec013026d8e51b4e126c5c72c5c8,,,
257,54f4fd2c498e6ed27bd8e8ae,714.0,Rouge Gorge,0.9532210066582456,2.0,8.2,45.529089,-73.577946,45.529089,-73.577946,1234 Ave du Mont-Royal Est,CA,coin Brébeuf,"1234 Ave du Mont-Royal Est (coin Brébeuf), Montréal QC H2J 1Y1",Montréal,H2J 1Y1,QC,45.52922,-73.578083,1013ec013026d8e51b4e126c5c72c5c8,,,
258,4ad4c06bf964a52060f920e3,508.0,Bar Plan B,0.9550265116644188,2.0,7.7,45.523232,-73.583717,45.523232,-73.583717,327 Ave du Mont-Royal Est,CA,entre Saint-Denis et Drolet,"327 Ave du Mont-Royal Est (entre Saint-Denis et Drolet), Montréal QC H2T 1P8",Montréal,H2T 1P8,QC,,,1013ec013026d8e51b4e126c5c72c5c8,,,
259,541260c1498eaf769b43d38c,441.0,Fitzroy,0.975493659323328,2.0,7.6,45.525198,-73.582036,45.525198,-73.582036,551 Ave du Mont-Royal E,CA,,"551 Ave du Mont-Royal E, Montréal QC H2J 1W6",Montréal,H2J 1W6,QC,45.525091,-73.581915,1013ec013026d8e51b4e126c5c72c5c8,,,
260,563d374ccd102a339a37edf2,851.0,Bar Henrietta,0.9574314728781748,3.0,8.0,45.521709,-73.594278,45.521709,-73.594278,115 Laurier Ave O,CA,entre St-Urbain & De l'Esplanade,"115 Laurier Ave O (entre St-Urbain & De l'Esplanade), Montréal QC H2T 2N6",Montréal,H2T 2N6,QC,45.521576,-73.59413,1013ec013026d8e51b4e126c5c72c5c8,,,
261,58af99d2f22995176a094d1f,661.0,Siboire,0.9792045787036046,2.0,7.7,45.523271,-73.592924,45.523271,-73.592924,5101 Saint-Laurent Blvd,CA,,"5101 Saint-Laurent Blvd, Montréal QC H2T 1R9",Montréal,H2T 1R9,QC,45.523142,-73.592982,1013ec013026d8e51b4e126c5c72c5c8,,,
262,4cae667a1463a143f58f8ca9,83.0,Taverne Metro-Pub,0.9615563024970204,2.0,,45.533179,-73.552733,45.533179,-73.552733,2551 Ontario Rue E,CA,,"2551 Ontario Rue E, Montréal QC H2K 1W6",Montréal,H2K 1W6,QC,45.533067,-73.552609,04f6eaaa0d7993020973687c13f41663,,,
263,4c6b77620c3ac9b64239d238,108.0,Bar Sexe Mania,0.9524574136319196,,,45.53462,-73.551761,45.53462,-73.551761,2683 Ontario Rue E,CA,,"2683 Ontario Rue E, Montréal QC H2K 1X1",Montréal,H2K 1X1,QC,45.534496,-73.551574,04f6eaaa0d7993020973687c13f41663,,,
264,4e1631551495f6691bf04a74,355.0,The Kath Women,0.0899612494380098,1.0,,45.534753,-73.556418,45.534753,-73.556418,2300 Frontenac Rue,CA,,"2300 Frontenac Rue, Montréal QC H2K 2Z9",Montréal,H2K 2Z9,QC,45.534622,-73.556473,04f6eaaa0d7993020973687c13f41663,,,
265,4dfffdabae6001fafcac02df,422.0,Bar Fullum,0.9643252192653808,2.0,,45.530467,-73.554828,45.530467,-73.554828,2300 Ontario Rue E,CA,,"2300 Ontario Rue E, Montréal QC H2K 1W1",Montréal,H2K 1W1,QC,,,04f6eaaa0d7993020973687c13f41663,,,
266,4ae39fe71c9a42a9f3218291,522.0,Pro Max Pub,0.3763371798439986,,,45.531034,-73.557705,45.531034,-73.557705,2160 Harmony Rue,CA,,"2160 Harmony Rue, Montréal QC H2K 3P9",Montréal,H2K 3P9,QC,,,04f6eaaa0d7993020973687c13f41663,,,
267,d59bb0c519244a9ef1279ccc,555.0,Pro-Max Pub,0.1991978705031864,,,45.532032,-73.5589,45.532032,-73.5589,2256 Fullum Rue,CA,,"2256 Fullum Rue, Montréal QC H2K 3P2",Montréal,H2K 3P2,QC,,,04f6eaaa0d7993020973687c13f41663,,,
268,4b19b820f964a520afe223e3,963.0,Astral 2000,0.9325112219629336,2.0,5.2,45.526515,-73.559161,45.526515,-73.559161,1845 Ontario Rue E,CA,Cartier,"1845 Ontario Rue E (Cartier), Montréal QC H2K 1T6",Montréal,H2K 1T6,QC,45.526355,-73.558991,04f6eaaa0d7993020973687c13f41663,,,
269,0cc4274e64dd439ff406d3b7,823.0,Alfred's Damn Right Joint,,,,45.527453,-73.546496,45.527453,-73.546496,6256 Grant Rue,CA,,"6256 Grant Rue, Montreal QC H2K 2K9",Montreal,H2K 2K9,QC,45.52762,-73.546672,04f6eaaa0d7993020973687c13f41663,,,
270,58c8b974951e7d7e08bc6fd8,221.0,Darling,0.9799039442791182,3.0,9.2,45.518909,-73.583965,45.518909,-73.583965,4328 Saint-Laurent Blvd,CA,Marie-Anne,"4328 Saint-Laurent Blvd (Marie-Anne), Montréal QC H2W 1Z3",Montréal,H2W 1Z3,QC,45.519024,-73.583915,706aa9cbfdd3690017049a4f1239f340,,,
271,4b47fbe5f964a520b64526e3,107.0,Salon Daome,0.4863088484018069,1.0,8.5,45.521611,-73.585215,45.521611,-73.585215,141 Ave du Mont-Royal Est,CA,,"141 Ave du Mont-Royal Est, Montréal QC H2T 1N9",Montréal,H2T 1N9,QC,,,706aa9cbfdd3690017049a4f1239f340,,,
272,4b9ae085f964a520a7de35e3,531.0,Buvette Chez Simone,0.944899983586318,2.0,9.0,45.518826,-73.593555,45.518826,-73.593555,4869 Ave du Parc,CA,entre Villeneuve & St-Joseph,"4869 Ave du Parc (entre Villeneuve & St-Joseph), Montréal QC H2V 4E7",Montréal,H2V 4E7,QC,,,706aa9cbfdd3690017049a4f1239f340,,,
273,533de7ac498e9266dca655ff,549.0,Le Majestique,0.976735390039036,2.0,9.0,45.517562,-73.580385,45.517562,-73.580385,4105 Saint-Laurent Blvd,CA,,"4105 Saint-Laurent Blvd, Montréal QC H2W 1Y7",Montréal,H2W 1Y7,QC,,,706aa9cbfdd3690017049a4f1239f340,,,
274,4ad4c06bf964a5203df920e3,624.0,Brasserie Dieu du Ciel,0.9624340776581244,2.0,9.1,45.522693,-73.593389,45.522693,-73.593389,29 Laurier Ave O,CA,coin Saint-Laurent,"29 Laurier Ave O (coin Saint-Laurent), Montréal QC H2T 2N2",Montréal,H2T 2N2,QC,,,706aa9cbfdd3690017049a4f1239f340,coin Saint-Laurent,,
275,4ad4c06bf964a5206df920e3,440.0,Casa del Popolo,0.9515510929371214,2.0,8.2,45.522295,-73.590663,45.522295,-73.590663,4873 Saint-Laurent Blvd,CA,entre Villeneuve & St-Joseph,"4873 Saint-Laurent Blvd (entre Villeneuve & St-Joseph), Montréal QC H2T 1R6",Montréal,H2T 1R6,QC,,,706aa9cbfdd3690017049a4f1239f340,,,
276,4ad4c06bf964a52090f920e3,532.0,Bily Kun,0.956589379634189,2.0,8.3,45.523413,-73.58319,45.523413,-73.58319,354 Ave du Mont-Royal Est,CA,entre Drolet & St-Denis,"354 Ave du Mont-Royal Est (entre Drolet & St-Denis), Montréal QC H2T 1P9",Montréal,H2T 1P9,QC,,,706aa9cbfdd3690017049a4f1239f340,,,
277,4ae22438f964a5201e8b21e3,643.0,Réservoir,0.9639898092444712,1.0,8.5,45.517243,-73.579309,45.517243,-73.579309,9 Duluth Ave E,CA,entre St-Laurent & St-Dominique,"9 Duluth Ave E (entre St-Laurent & St-Dominique), Montréal QC H2W 1G7",Montréal,H2W 1G7,QC,,,706aa9cbfdd3690017049a4f1239f340,,,
278,595eaff1f427de5e694c808c,650.0,Bar Suzanne,0.9591085229827228,2.0,8.3,45.517251,-73.578922,45.517251,-73.578922,20 Duluth Ave E,CA,entre St-Laurent & St-Dominique,"20 Duluth Ave E (entre St-Laurent & St-Dominique), Montréal QC H2W 1G6",Montréal,H2W 1G6,QC,45.517354,-73.57903,706aa9cbfdd3690017049a4f1239f340,,,
279,563d374ccd102a339a37edf2,618.0,Bar Henrietta,0.9574314728781748,3.0,8.0,45.521709,-73.594278,45.521709,-73.594278,115 Laurier Ave O,CA,entre St-Urbain & De l'Esplanade,"115 Laurier Ave O (entre St-Urbain & De l'Esplanade), Montréal QC H2T 2N6",Montréal,H2T 2N6,QC,45.521576,-73.59413,706aa9cbfdd3690017049a4f1239f340,,,
280,59622257531593143d4e0ff9,322.0,Nacarat,0.9825586789127008,3.0,8.9,45.500712,-73.568076,45.500712,-73.568076,900 René-Lévesque O,CA,,"900 René-Lévesque O, Montréal QC H3B 4A5",Montréal,H3B 4A5,QC,45.500874,-73.568252,81e413363c9c2b6933f4706dd9fafc6b,,,
281,4b08d25cf964a520a41223e3,372.0,Ye Olde Orchard Pub & Grill,0.9777987111691536,2.0,8.3,45.497252,-73.573437,45.497252,-73.573437,1189 Rue de la Montagne,CA,at René-Levesque,"1189 Rue de la Montagne (at René-Levesque), Montréal QC H3G 1Z2",Montréal,H3G 1Z2,QC,45.497148,-73.573487,81e413363c9c2b6933f4706dd9fafc6b,,,
282,550bd362498e0e9050efe954,575.0,Escondite,0.9734026989802108,2.0,8.7,45.502931,-73.567905,45.502931,-73.567905,1206 Union Ave,CA,entre Cathcart & René-Lévesque,"1206 Union Ave (entre Cathcart & René-Lévesque), Montréal QC H3B 3C4",Montréal,H3B 3C4,QC,,,81e413363c9c2b6933f4706dd9fafc6b,,,
283,59e7e809ccad6b7e88c57340,349.0,Escondite,0.9645892654520544,1.0,8.1,45.497885,-73.573022,45.497885,-73.573022,1224 Drummond Rue,CA,René-Lévesque,"1224 Drummond Rue (René-Lévesque), Montréal QC H3G 1V7",Montréal,H3G 1V7,QC,45.498009,-73.572962,81e413363c9c2b6933f4706dd9fafc6b,,,
284,5928b8f482a7501cafce9f60,562.0,Bar George,0.977284891562654,3.0,8.5,45.499081,-73.575675,45.499081,-73.575675,1440 Drummond Rue,CA,,"1440 Drummond Rue, Montréal QC H3G 1V9",Montréal,H3G 1V9,QC,,,81e413363c9c2b6933f4706dd9fafc6b,,,
285,556902a1498e618f7c287e74,583.0,Soubois,0.9849850492767276,,8.5,45.500634,-73.574708,45.500634,-73.574708,1106 Blvd de Maisonneuve Ouest,CA,entre Peel & Stanley,"1106 Blvd de Maisonneuve Ouest (entre Peel & Stanley), Montréal QC H3A 1M7",Montréal,H3A 1M7,QC,45.500773,-73.574825,81e413363c9c2b6933f4706dd9fafc6b,,,
286,52a3688811d2c18af186e13a,236.0,Bier Markt,0.99135783967401,2.0,7.7,45.497337,-73.572036,45.497337,-73.572036,1221 Rene-Levesque Blvd O,CA,coin Drummond,"1221 Rene-Levesque Blvd O (coin Drummond), Montréal QC H3G 1T1",Montréal,H3G 1T1,QC,,,81e413363c9c2b6933f4706dd9fafc6b,coin Drummond,,
287,4ad4c06bf964a52024f920e3,663.0,Upstairs Jazz Bar & Grill,0.9832152261876728,,8.4,45.495318,-73.576329,45.495318,-73.576329,1254 MacKay Rue,CA,,"1254 MacKay Rue, Montréal QC H3G 2H4",Montréal,H3G 2H4,QC,45.495464,-73.576261,81e413363c9c2b6933f4706dd9fafc6b,,,
288,567aba8e498e6b5bdd0ad844,746.0,Bar Cloakroom,0.9756506597586476,3.0,8.6,45.499551,-73.577675,45.499551,-73.577675,2175 rue de la Montagne,CA,,"2175 rue de la Montagne, Montréal QC H3G 1Z8",Montréal,H3G 1Z8,QC,,,81e413363c9c2b6933f4706dd9fafc6b,# 100,,
289,57dafea0498e5359faf5f11f,842.0,Tiradito,0.9509516367295382,2.0,8.6,45.504444,-73.563353,45.504444,-73.563353,1076 Rue de Bleury,CA,entre René-Lévesque & De la Gauchetière,"1076 Rue de Bleury (entre René-Lévesque & De la Gauchetière), Montréal QC H2Z 1N2",Montréal,H2Z 1N2,QC,45.504564,-73.563295,81e413363c9c2b6933f4706dd9fafc6b,,,
290,548f5fec498e19e6e8b9f5da,373.0,Brasserie Harricana,0.9738380183690508,,8.8,45.533806,-73.619387,45.533806,-73.619387,95 Jean-Talon Rue O,CA,Saint-Urbain,"95 Jean-Talon Rue O (Saint-Urbain), Montréal QC H2R 2W8",Montréal,H2R 2W8,QC,45.53367,-73.619239,f9d30314d14794ea0c378ba2c1ee0c5d,,,
291,5849d31423188e1e7a58e397,633.0,Marconi,0.9641682188300612,,9.0,45.532967,-73.615967,45.532967,-73.615967,45 Mozart Ave O,CA,,"45 Mozart Ave O, Montréal QC H2S 1C1",Montréal,H2S 1C1,QC,45.532854,-73.615842,f9d30314d14794ea0c378ba2c1ee0c5d,,,
292,5668a837498e95e2fca374ba,449.0,Birra,0.9846995939397832,2.0,8.1,45.534306,-73.617174,45.534306,-73.617174,7129 Saint-Laurent Blvd,CA,Coin avenue Shamrock,"7129 Saint-Laurent Blvd (Coin avenue Shamrock), Montréal QC H2S 0B2",Montréal,H2S 0B2,QC,,,f9d30314d14794ea0c378ba2c1ee0c5d,Coin avenue Shamrock,,
293,51f9d75e498eceabc4345166,505.0,Huis Clos,0.9449428018868598,2.0,8.0,45.540791,-73.622332,45.540791,-73.622332,7659 Saint-Denis Rue,CA,at Villeray,"7659 Saint-Denis Rue (at Villeray), Montréal QC H2R 2E7",Montréal,H2R 2E7,QC,45.540636,-73.622376,f9d30314d14794ea0c378ba2c1ee0c5d,,,
